text,date,label,label_name,id,toxicity_label,toxicity_score
{{USERNAME}} Wh hwyya hehehehe hgs H HUH	Is that a CUSTOM	THATS SO GOOD HOLY CRAP,2024-04-26,2,bible,1783684111078691138,1 star,0.8031495809555054
"{{USERNAME}} U can truly tell with the team behind the song, Saba, and how the staging is being developped off the DMGP concept but improved and upgraded that Denmark really wants to do good! And holy fuck i think they will!",2024-04-26,2,bible,1783684101565767852,5 stars,0.4979971647262573
{{USERNAME}} Tofu Bahn Mi at Thanh Thanh Cafe in San Francisco. Unmatched. The marinated tofu is incredible. {{URL}},2024-04-26,2,bible,1783684096922902542,5 stars,0.45935967564582825
{{USERNAME}} Revelation,2024-04-26,2,bible,1783684096335507957,5 stars,0.3401287794113159
"When I got the epiphany and revelation that my Mother is the spirit protecting her own house, that’s when I gained clarity and peace, in order for me to surrender and give it all to the Divine.",2024-04-26,2,bible,1783684094598996355,5 stars,0.5103574395179749
Holy fuck dude,2024-04-26,2,bible,1783684094523543965,1 star,0.7499491572380066
"{{USERNAME}} Nah, no additives. No pesto, no splash of tomato or bacon. Just bread, cheese, and your oily based substance to get the golden brown. Want tomato? Dip it in soup or ketchup. Want bacon? Eat it on the side.",2024-04-26,2,bible,1783684094066336051,1 star,0.5179704427719116
{{USERNAME}} {{USERNAME}} {{USERNAME}} HOLY SHIT THEY DIACTIVATED,2024-04-26,2,bible,1783684091067437155,1 star,0.8402263522148132
{{USERNAME}} HOLY SHIT.,2024-04-26,2,bible,1783684080908820514,1 star,0.5381030440330505
{{USERNAME}} {{USERNAME}} HOLY FLIP!!! {{URL}},2024-04-26,2,bible,1783684080502243531,1 star,0.37818875908851624
{{USERNAME}} Holy sheepshit Batman!,2024-04-26,2,bible,1783684077289177467,5 stars,0.6383256912231445
{{USERNAME}} {{USERNAME}} That's actually such an immeasurable W holy fuck,2024-04-26,2,bible,1783684075586273460,1 star,0.77897709608078
{{USERNAME}} Troy ()u		Holy shit,2024-04-26,2,bible,1783684074630242351,5 stars,0.3317279517650604
"In the Bible, crows and ravens are messengers bearing God’s judgment. {{URL}}",2024-04-26,2,bible,1783684071823945841,5 stars,0.38680922985076904
{{USERNAME}} {{USERNAME}} On a technical level there are a bunch of behaviors and bugs that really grate. One is the thing where the feed scrolls away while you’re in the middle of reading stuff. It had gotten better before musk bought it and now it’s 10x worse.,2024-04-26,2,bible,1783684065662730479,2 stars,0.4222089648246765
"Kama hujai smash Dem mpole, shy, modest,,	You are missing holy smoke 😂",2024-04-26,2,bible,1783684055680053462,1 star,0.3667825758457184
Dancing in my revelation	Underground pop civilization	Concrete poetry to feed my mind	Old symbolism was left behind		HER MIND HUGHHH {{URL}},2024-04-26,2,bible,1783684052861546665,5 stars,0.44594836235046387
"{{USERNAME}} Man- we SERIOUSLY underestimated Atlanta’s ability to fumble the bag ahead of us like they would take Rome or Turner. 		I like Penix a lot, but holy shit. Lol",2024-04-26,2,bible,1783684052471480507,1 star,0.6718288064002991
Win the whole thing and we'll play Revelation 3:9 The Country {{URL}} {{URL}},2024-04-26,2,bible,1783684051439947925,5 stars,0.6936195492744446
"{{USERNAME}} Sweet holy spirit I am grateful to you almighty God over my life, family, carrier, finances and others . All I have to say is thank you Jesus!	Glorryyyy 💃 💃 💃 💃 💃 💃 💃 🎶🎶🎶",2024-04-26,2,bible,1783684048256151899,5 stars,0.9042304158210754
{{USERNAME}} holy shit bro i never could have expected it being this good. and we kept next yrs 1st 🥶🥶 kwesi fucking FRIED,2024-04-26,2,bible,1783684047815712862,1 star,0.811974287033081
Justin almost started crying.		Holy fuck. {{URL}},2024-04-26,2,bible,1783684043264991235,1 star,0.7485007643699646
{{USERNAME}} {{USERNAME}} HOLY FUCK. Why was that guy allowed to stay in the fuck game? Dirty piece of shit.,2024-04-26,2,bible,1783684034574311516,1 star,0.9275099039077759
"Nope, bible never said. If I recall right, the whole apple thing came from a homonym causing a mistranslation. {{URL}}",2024-04-26,2,bible,1783684033039241682,1 star,0.6807460784912109
{{USERNAME}} Holy fucking shit you’re actually so fucking annoying,2024-04-26,2,bible,1783684027007840511,1 star,0.9327474236488342
{{USERNAME}} {{USERNAME}} // SILENCED?!??!3?:?! HOLY FUCK LAMPERT SPEAK YOUR SHIT,2024-04-26,2,bible,1783684025955086672,1 star,0.889003336429596
{{USERNAME}} {{USERNAME}} {{USERNAME}} Im telling the other dumbass hes never played high difficulties dawg holy fuck idek why ur in this convo,2024-04-26,2,bible,1783684016564003302,1 star,0.511661946773529
{{USERNAME}} {{USERNAME}} HOLY SHIT,2024-04-26,2,bible,1783684013229785593,1 star,0.47880345582962036
{{USERNAME}} God Save and Bless our Children through The Power of The Blood of Jesus Christ. God Forgive this Humanity for it is full of sin. Amen ✝️❤️✨ #KJV #𝕏 #God #Truth #Real #Bible #JesusChrist #JesusIsAlive #Christian #Christianity #Jew #Jews #Muslim #Muslims #sin #is #bad #Amen,2024-04-26,2,bible,1783684012512555335,1 star,0.4783707559108734
"“Human flourishing” is not a biblical idea. It is a vestige of political pluralism. It is common and natural rather than covenantal.		God governs the world by His law and promises to His people.		“I will bless those who bless you, and whoever curses you I will curse” (Gen 12:3).",2024-04-26,2,bible,1783684007084929360,4 stars,0.25219011306762695
"{{USERNAME}} Yes, it's called discernment. It's a gift of the Holy Spirit.  Some might call it intuition.  I understand more women have it than men. Some describe it as a gut feeling. I have read that many had it on 911 and didn't go to work that day because of feeling that gut feeling.",2024-04-26,2,bible,1783683999724114306,4 stars,0.2939743399620056
Machine…***  {{URL}},2024-04-26,2,bible,1783683998813741512,5 stars,0.34735381603240967
{{USERNAME}} Holy W lmao,2024-04-26,2,bible,1783683998255808986,5 stars,0.3794666528701782
Gilgamesh 11 stone.  Yahwist floods.  Bigger than Cocaine cowboys Miami.  Rock and roll away the stone.  Go spells.  Bible salesman!!!	Genoa floods featuring Hitler and Kamikazes!   “Name your price” wine presses and holocausts.,2024-04-26,2,bible,1783683996406141206,1 star,0.6641831398010254
"Those whom I love, I reprove and discipline, so be zealous and repent. -Revelation 3:19 ESV",2024-04-26,2,bible,1783683992828666286,5 stars,0.752820611000061
Embarrassing fandom like holy shit do yall not have enough to deal with today? Today of all days… you wanna focus on IVE instead? 		Anyways - IVE Switch out April 29th let’s stream second fandom yay!!🔥 {{URL}},2024-04-26,2,bible,1783683981898141985,1 star,0.8314406275749207
{{USERNAME}} Oh wow they really did an entire in depth investigation on this holy shit 		{{URL}},2024-04-26,2,bible,1783683980815905150,5 stars,0.3938453495502472
this holy fucking number {{URL}},2024-04-26,2,bible,1783683980208083262,1 star,0.6039340496063232
{{USERNAME}} Holy salty 😂,2024-04-26,2,bible,1783683977229816268,5 stars,0.56622713804245
{{USERNAME}} Like 15 years ago I had a Monte Cristo at Bennigans that I still dream about. It was a triple decker ham/turkey/swiss. The sandwich was fried like they fry shrimp tempura. Then they put powdered sugar on top. It was the wildest journey of flavors,2024-04-26,2,bible,1783683975673700461,5 stars,0.4699958562850952
HOLY SHIT AHHHHHHHHH IM SHAKING RIGHT NOW LETS FUCKING GOOOOOOOOOOOOO!!!!!!!!!! {{URL}},2024-04-26,2,bible,1783683974709039348,1 star,0.77046799659729
{{USERNAME}} {{USERNAME}} Holy shit she is a complete mess. Mentally breaking down before our eyes.,2024-04-26,2,bible,1783683971819127021,1 star,0.8854498863220215
{{USERNAME}} first impression:  Digimon fan holy based	nickname in my head: Just Ivo	do I like you: byea	do I like your pfp: i fw it 	hug or throw rocks at you: Probably a handful of gravel but not big stones	should you do this too: fuck it,2024-04-26,2,bible,1783683964487548934,1 star,0.3289588689804077
{{USERNAME}} Best wishes on this Holy day of Friday,2024-04-26,2,bible,1783683954693812686,5 stars,0.681922197341919
"{{USERNAME}} If John was writing Revelation about the fall of Jerusalem in 70AD, why did he not address his letter to the church in Jerusalem, to the people it concerned? Why send it to Turkey?",2024-04-26,2,bible,1783683947131801743,1 star,0.45074912905693054
{{USERNAME}} Holy shit! Brian really hit the wall at full speed,2024-04-26,2,bible,1783683941922181222,1 star,0.8504913449287415
{{USERNAME}} {{USERNAME}} No. That’s a melt.,2024-04-26,2,bible,1783683933973946659,1 star,0.6538847088813782
{{USERNAME}} HOLY SHIT SAME,2024-04-26,2,bible,1783684734952116627,1 star,0.5813127756118774
"{{USERNAME}} {{USERNAME}} {{USERNAME}} May God Bless you and your family In the name of the Lord Jesus Christ ❤️🙏✝️ God and Jesus is always watching over you. I took notes over the years on the Bible, and summarized it using verses. I then put it on this website ({{URL}}",2024-04-26,2,bible,1783684734909923661,5 stars,0.36704057455062866
"Jared Verse. Holy shit. This guy is the future JJ Watt. I’m not even talking about his gay fake off the field donations, I’m talking about his Motor. Holy shnikees. #futureHOF",2024-04-26,2,bible,1783684731080491267,1 star,0.7009934782981873
Holy Orlando Magic,2024-04-26,2,bible,1783684728056697126,5 stars,0.7008255124092102
Watching Wreck and Holy Fu-!!!	😫 {{URL}},2024-04-26,2,bible,1783684727657955784,1 star,0.587394654750824
"{{USERNAME}} {{USERNAME}} {{USERNAME}} I think these people are the ones confused. "" Outside the Catholics church there is no Salvation "" 	""We do worship Mary &amp; its Biblical""	""Mary be my Salvation ""	I'm not confused, they are confused &amp; arrogant &amp; self righteous,  based on those remarks",2024-04-26,2,bible,1783684724600213933,1 star,0.6886488199234009
{{USERNAME}} {{USERNAME}} HOLY FUCKING SHIT WE SHOT 1 MORE FREE THROW THAN PHILLY WHO WAS MUGGING US THE WHOLE GAME,2024-04-26,2,bible,1783684722075271641,1 star,0.9018107056617737
"{{USERNAME}} {{USERNAME}} May God Bless you and your family In the name of the Lord Jesus Christ ❤️🙏✝️ God and Jesus is always watching over you. I took notes over the years on the Bible, and summarized it using verses. I then put it on this website ({{URL}}",2024-04-26,2,bible,1783684720686948711,5 stars,0.40119096636772156
"{{USERNAME}} {{USERNAME}} It's sort of a Ephesians 5:4 landmine..isn't it?The book of the Song of Solomon is a good for that sort of negative bathroom talk.  Keeping a pic of your wife in that section of the bible... ""doeth a wise thing"". LOL!",2024-04-26,2,bible,1783684718413635807,1 star,0.4360635280609131
"Holy crap, is this an Arknights reference???? {{URL}}",2024-04-26,2,bible,1783684713502351695,1 star,0.9023011326789856
"{{USERNAME}} {{USERNAME}} {{USERNAME}} May God Bless you and your family In the name of the Lord Jesus Christ ❤️🙏✝️ God and Jesus is always watching over you. I took notes over the years on the Bible, and summarized it using verses. I then put it on this website ({{URL}}",2024-04-26,2,bible,1783684707856576804,5 stars,0.36704057455062866
{{USERNAME}} I hate you for this. I waited years for you to stop updating just so i could have a massive mod play thru on a game made in 2015. I would like to get to a point where Fallout 4 updates a dead please and thank you! Honestly not buying Elder Scrolls 6 over this update shit!!!,2024-04-26,2,bible,1783684707605000287,1 star,0.859416663646698
Wait til you see the girls from Poland. Holy crap. I swear the average is J cup. 😵❤️‍🔥 {{URL}},2024-04-26,2,bible,1783684703859745220,1 star,0.8826383352279663
"Radio stations are terrible here. Crude topics, language never allowed on uk radio. I've only found one that's not like that, but it's a bible basher one.	They are forever popping in bible quotes like Dot Cotton.	Just look at this. See why I f9nd religion bonkers? {{URL}}",2024-04-26,2,bible,1783684700642668911,1 star,0.8529402017593384
2008 - Don’t forget/Camp Rock 	2009 - Here We Go Again/SWAC	2010 - Camp Rock 2 	2011 - Unbroken 	2012 	2013 - DEMI 	2014	2015 - Confident 	2016	2017 - Tell Me You Love Me 	2018	2019	2020 	2021 - DWTDTAOSO	2022 - Holy Fvck 	2023	2024 {{URL}},2024-04-26,2,bible,1783684698041876988,5 stars,0.31650876998901367
{{USERNAME}} I LOVE THAT VERSE. WITH MY STORY THE LIBERTY OF A HEALED HEART AND MIND FREE TO SING IN A BEAUTIFULLY HOLY CHURCH IS JUST KNE HUGE BLESSING JM TRULY REJOICING IN..THANKYOU JESUS,2024-04-26,2,bible,1783684695898677559,5 stars,0.8748237490653992
HOLY TROY JUST WENT WE MIGHT GET ARNOLD PLEASE,2024-04-26,2,bible,1783684694678315269,5 stars,0.26900792121887207
holy fuck why didn’t y’all tell me my nose was this big,2024-04-26,2,bible,1783684691133935860,1 star,0.5442687273025513
"The #Gospel of Luke. Fun fact, did you know Luke is the only NON Jewish writer of bible scripture? {{URL}}",2024-04-26,2,bible,1783684688755785942,4 stars,0.38727980852127075
{{USERNAME}} Taking the Bible out of everything in our society.,2024-04-26,2,bible,1783684687669404138,5 stars,0.6270098090171814
"{{USERNAME}} {{USERNAME}} May God Bless you and your family In the name of the Lord Jesus Christ ❤️🙏✝️ God and Jesus is always watching over you. I took notes over the years on the Bible, and summarized it using verses. I then put it on this website ({{URL}}",2024-04-26,2,bible,1783684687568732661,5 stars,0.40119096636772156
{{USERNAME}} Please read the Bible. You sound unnecessarily silly right now.,2024-04-26,2,bible,1783684683097596011,1 star,0.5516275763511658
"{{USERNAME}} You right in that I have heard of the DSS’s but not 4QMMT. That said, doesn’t the Bible by itself ruin the basis of modern Christianity?",2024-04-26,2,bible,1783684679205327210,1 star,0.354036420583725
{{USERNAME}} AND HOLY MOLY SAUNA EGG TOP SURGERY SCARS {{URL}},2024-04-26,2,bible,1783684678031163458,5 stars,0.6726855635643005
"{{USERNAME}} He lives in America, he needs a lesson about Civil Rights Act, Martin Luther King, additional he needs to read the Bible for learn about Jews people",2024-04-26,2,bible,1783684676244124078,3 stars,0.29022079706192017
"{{USERNAME}} OMFG!!!  This isn't news.  It's propaganda.  Holy crap!  Is there a way that FOX can be stripped of their ""news"" moniker?  Maybe they could call themselves the propaganda network.",2024-04-26,2,bible,1783684674981904651,1 star,0.9430930614471436
"Holy shit, they just made Marvel 5 {{URL}}",2024-04-26,2,bible,1783684671802638416,1 star,0.4975273609161377
